Date_Time,Day_of_Week,Object_1,Object_2,Street_Number,Street_Name,Cross_Street,Near_Street,Location,May_involve_cyclist,May_Involve_Pedestrian,Manner_of_Collision,First_Harmful_Event_Location,First_Harmful_Event,Ambient_Light,Weather_Condition_1,Weather_Condition_2,Traffic_Control_Device_Type,Traffic_Control_Device_Functionality,Road_Surface_Condition,Roadway_Junction_Type,Trafficway_Description,School_Bus_Related,Work_Zone,Speed_Limit,Street_or_Intersection,Intersection_Name_1,Intersection_Direction_1,Intersection_Name_2,Intersection_Direction_2,Intersection_Name_3,Intersection_Direction_3,Street_Direction,Nearest_Intersection_Distance,Nearest_Intersection_Direction,Landmark_Distance,Landmark_Direction,Landmark,Mile_Marker_Direction,Non_Public_Area,Road_Contributing,Damaged_Property_Type,Description_of_Damaged_Property,V1_Registration_Type,v1_State_Code,V1_Configuration,V1_Emergency_Response,V1_Moped,V1_Hit_and_Run,V1_Action_Prior_to_Crash,V1_Model_Year,V1_Most_Harmful_Event,V1_Model,V1_Make,V1_Occupant_Count,V1_Underride_Override,V1_First_Event,V1_Second_Event,V1_Third_Event,V1_Fourth_Event,V1_Most_Damaged_Area,V1_Second_Damaged_Area,V1_Third_Damaged_Area,V1_Towed,V1_Travel_Direction,V1_Interstate,V1_Cargo_Body_Type,V1_Gross_Weight,V1_Haz_Placard,V1_Haz_Release,V1_Trailer_Reg_Type,V1_Trailer_Reg_Plate,V1_Trailer_Reg_State,V1_Trailer_Reg_Year,V1_Trailer_Len,V1_Driver_Contribution,V1_Driver_Contribution_2,V1_Is_Truck,V1_Has_Trailer,V1_Is_Bus,V1_Is_Hazmat,V1_Reg_Year,V1_Driver_Distracted,V1_Bus_Use,V1_Tow_Use,V2_Registration_Type,V2_State_Code,V2_Configuration,V2_Emergency_Response,V2_Moped,V2_Hit_and_Run,V2_Action_Prior_to_Crash,V2_Model_Year,V2_Most_Harmful_Event,V2_Model,V2_Make,V2_Occupant_Count,V2_Underride_Override,V2_First_Event,V2_Second_Event,V2_Third_Event,V2_Fourth_Event,V2_Most_Damaged_Area,V2_Second_Damaged_Area,V2_Third_Damaged_Area,V2_Towed,V2_Travel_Direction,V2_Interstate,V2_Cargo_Body_Type,V2_Gross_Weight,V2_Haz_Placard,V2_Haz_Release,V2_Trailer_Reg_Type,V2_Trailer_Reg_Plate,V2_Trailer_Reg_State,V2_Trailer_Reg_Year,V2_Trailer_Len,V2_Driver_Contribution,V2_Driver_Contribution_2,V2_Is_Truck,V2_Has_Trailer,V2_Is_Bus,V2_Is_Hazmat,V2_Reg_Year,V2_Driver_Distracted,V2_Bus_Use,V2_Tow_Use,P1_Role,P1_Injury,P1_Drivers_Lic_State,P1_Drivers_Lic_Class_1,P1_Drivers_Lic_Class_2,P1_Drivers_Lic_Restrict,P1_Non_Motorist_Desc,P1_Non_Motorist_Action,P1_Non_Motorist_Location,P1_Safety_Equipment,P1_Age,P1_Sex,P1_Seat_Position,P1_Safety_System,P1_Trapped,P1_Veh_Owner,P2_Role,P2_Injury,P2_Drivers_Lic_State,P2_Drivers_Lic_Class_1,P2_Drivers_Lic_Class_2,P2_Drivers_Lic_Restrict,P2_Non_Motorist_Desc,P2_Non_Motorist_Action,P2_Non_Motorist_Location,P2_Safety_Equipment,P2_Age,P2_Sex,P2_Seat_Position,P2_Safety_System,P2_Trapped,P2_Veh_Owner,Latitude,Longitude,Date
08/26/2023 01:02:00 PM,Saturday,PASSENGER CAR ,,129,FRANKLIN STREET ,,,"129 FRANKLIN STREET
Cambridge, MA
(42.362615579, -71.101109465)",,,UNKNOWN ,ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,UNKNOWN ,STOP SIGNS,YES ,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,FRANKLIN ST ,EASTBOUND ,BROOKLINE ST,NORTHBOUND,,,EASTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,CT,PASSENGER CAR ,N,,Y,PARKED,2018,COLLISION WITH PARKED MOTOR VEHICLE ,SPORTAGE,KIA ,,,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,UNKNOWN ,RIGHT FRONT ,,,N,EASTBOUND ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,,UNKNOWN ,,UNKNOWN ,,,,,,MALE,,,,Y,UNINVOLVED OWNER,,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,MALE,,,,Y,42.362615579000000,-71.101109464999993,8/26/2023 13:02:00
08/02/2023 08:21:00 PM,Wednesday,PASSENGER CAR ,,254,FRANKLIN STREET ,,,"254 FRANKLIN STREET
Cambridge, MA
(42.364150892, -71.10489314)",,,UNKNOWN ,ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,,NO CONTROLS ,,UNKNOWN ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,EASTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2015,COLLISION WITH PARKED MOTOR VEHICLE ,GOLF SPORT WAGEN,VOLKSWAGEN,0.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,LEFT FRONT,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,,,,,,24.000000000000000,MALE,,,,Y,,,,,,,,,,,,,,,,,42.364150891999998,-71.104893140000001,8/2/2023 20:21:00
08/02/2023 07:00:00 AM,Wednesday,PASSENGER CAR ,UNKNOWN HEAVY TRUCK ,6,KELLY RD,,,"6 KELLY RD
Cambridge, MA
(42.361917366, -71.10871621)",,,"SIDESWIPE, SAME DIRECTION ",ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,2,NON INTERSECTION,,,,,,,SOUTHBOUND,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2015,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,IMPREZA ,SUBARU,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT FRONT,LEFT SIDE ,,N,UNKNOWN ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,PAN ,MA,UNKNOWN HEAVY TRUCK ,N,,Y,TRAVELING STRAIGHT AHEAD,2022,COLLISION WITH PARKED MOTOR VEHICLE ,ECONOLINE ,FORD,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT FRONT ,,,N,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,NO,UNINVOLVED OWNER,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,42.361917366000000,-71.108716209999997,8/2/2023 7:00:00
08/08/2023 11:00:00 AM,Tuesday,PASSENGER CAR ,,10,MUSEUM WAY,,,"10 MUSEUM WAY
Cambridge, MA
(42.369740029, -71.071823347)",,,UNKNOWN ,UNKNOWN ,UNKNOWN ,UNKNOWN ,UNKNOWN ,UNKNOWN ,UNKNOWN ,NO,UNKNOWN ,UNKNOWN ,UNKNOWN ,NO,NO,10,NON INTERSECTION,,,,,,,NORTHBOUND,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,Y,UNKNOWN ,2010,UNKNOWN ,911 ,PORSCHE ,1.000000000000000,,UNKNOWN ,UNKNOWN ,UNKNOWN ,UNKNOWN ,LEFT FRONT,,,N,UNKNOWN ,,,,,,,,,,,NO IMPROPER DRIVING ,UNKNOWN ,,,,,,UNKNOWN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,NEW YORK,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,MALE,,,,Y,,,,,,,,,,,,,,,,,42.369740028999999,-71.071823347000006,8/8/2023 11:00:00
08/11/2023 12:02:00 PM,Friday,PASSENGER CAR ,PASSENGER CAR ,,MASSACHUSETTS AVE ,DAY STREET,,"MASSACHUSETTS AVE
Cambridge, MA
(42.393562695, -71.125923831)",,,ANGLE ,ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,FOUR WAY INTERSECTION ,"TWO-WAY, DIVIDED, UNPROTECTED MEDIAN",NO,NO,25,INTERSECTION,MASSACHUSETTS AVE ,,DAY STREET,,,,,,,,,,,,NONE,,,PAN ,NH,PASSENGER CAR ,N,,,TURNING LEFT,2011,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,E-CLASS ,MERZ,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT SIDE,,,Y,EASTBOUND ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2016,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,ACCORD,HONDA ,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,CENTER FRONT,LEFT FRONT,,N,WESTBOUND ,,,,,,,,,,,UNKNOWN ,UNKNOWN ,,,,,,UNKNOWN ,,NO,OPERATOR/DRIVER ,NO APPARENT INJURY,NEW HAMPSHIRE ,"D, CLASS D VEHICLES ",,UNKNOWN ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",SHOULDER AND LAP BELT USED,NOT TRAPPED ,Y,OPERATOR/DRIVER ,NO APPARENT INJURY,YUKON TERR,UNKNOWN ,,UNKNOWN ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,Y,42.393562695000000,-71.125923830999994,8/11/2023 12:02:00
08/17/2023 06:00:00 AM,Thursday,PASSENGER CAR ,,15,LAMBERT STREET,,,"15 LAMBERT STREET
Cambridge, MA
(42.372751731, -71.086978918)",,,"SIDESWIPE, SAME DIRECTION ",ROADSIDE,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,UNKNOWN ,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2010,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,ALTIMA,NISSAN,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT REAR ,LEFT SIDE ,LEFT FRONT,N,SOUTHBOUND,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,MASSACHUSETTS ,"B, CLASS B VEHICLES ",,EXCEPT CLASS A BUS,,,,,,MALE,,,,Y,,,,,,,,,,,,,,,,,42.372751731000001,-71.086978918000000,8/17/2023 6:00:00
08/02/2023 05:19:00 PM,Wednesday,PASSENGER CAR ,,2535,MASSACHUSETTS AVE.,,RICHARD AVE.,"2535 MASSACHUSETTS AVE
Cambridge, MA
(42.400070197, -71.133348276)",,,SINGLE VEHICLE CRASH,MEDIAN,COLLISION WITH MEDIAN BARRIER ,DAYLIGHT,CLEAR ,,NO CONTROLS ,YES ,DRY ,NOT AT INTERSECTION ,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER ",NO,NO,20,NON INTERSECTION,,,,,,,NORTHBOUND,,NORTHBOUND,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,TRAVELING STRAIGHT AHEAD,2018,COLLISION WITH MEDIAN BARRIER ,RAV4,TOYOTA,1.000000000000000,,COLLISION WITH MEDIAN BARRIER ,,,,LEFT FRONT,,,Y,NORTHBOUND,,,,,,,,,,,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, ",PHYSICAL IMPAIRMENT ,,,,,,NOT DISTRACTED,,YES VEHICLE OR TRAILER DISABLED ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,FEMALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,WITNESS ,,,,,,,,,,,MALE,,,,,42.400070196999998,-71.133348276000007,8/2/2023 17:19:00
08/18/2023 03:28:00 PM,Friday,PASSENGER CAR ,PASSENGER CAR ,575,MT AUBURN ST. ,,ABERDEEN AVE,"575 MT AUBURN ST
Cambridge, MA
(42.375645289, -71.144503081)",,,ANGLE ,ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLOUDY,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,WESTBOUND ,,NORTHBOUND,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2010,COLLISION WITH PARKED MOTOR VEHICLE ,E350,MERZ,,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT REAR,,,N,,,,,,,,,,,,,,,,,,,,,NO,PAN ,MA,PASSENGER CAR ,N,,Y,TURNING LEFT,2016,COLLISION WITH PARKED MOTOR VEHICLE ,RAV4,TOYOTA,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,UNKNOWN ,,,N,WESTBOUND ,,,,,,,,,,,INATTENTION ,,,,,,,UNKNOWN ,,NO,UNINVOLVED OWNER,,,,,,,,,,,MALE,,,,Y,UNINVOLVED OWNER,,,,,,,,,,,FEMALE,,,,Y,42.375645288999998,-71.144503080999996,8/18/2023 15:28:00
08/28/2023 07:42:00 PM,Monday,PASSENGER CAR ,,,CAMBRIDGE STREET,,,,1.000000000000000,,REAR-END,ROADWAY ,COLLISION WITH PEDALCYCLE ,DARK - LIGHTED ROADWAY,CLEAR ,,NO CONTROLS ,,DRY ,FOUR WAY INTERSECTION ,"TWO-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,CAMBRIDGE STREET,WESTBOUND ,,,,,,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2010,COLLISION WITH PEDALCYCLE ,IMPREZA ,SUBARU,1.000000000000000,,COLLISION WITH PEDALCYCLE ,,,,CENTER FRONT,LEFT FRONT,,N,WESTBOUND ,,,,,,,,,,,OTHER IMPROPER ACTION ,,,,,,,NOT DISTRACTED,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,NON-MOTORIST,SUSPECTED MINOR INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,CYCLIST ,"WALKING, RUNNING OR CYCLING ",IN ROADWAY,HELMET,,MALE,,,,,,,8/28/2023 19:42:00
08/09/2023 06:22:00 PM,Wednesday,PASSENGER CAR ,,,PUTNAM AVE,WESTERN AVE ,,"PUTNAM AVE
Cambridge, MA
(42.361665057, -71.113428424)",1.000000000000000,,HEAD ON ,ROADWAY ,COLLISION WITH PEDALCYCLE ,DAYLIGHT,CLEAR ,,TRAFFIC CONTROL SIGNAL,YES ,DRY ,FOUR WAY INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,PUTNAM AVE,WESTBOUND ,WESTERN AVE ,NORTHBOUND,,,,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2019,COLLISION WITH PEDALCYCLE ,KICKS ,NISSAN,2.000000000000000,,COLLISION WITH PEDALCYCLE ,COLLISION WITH FENCE,,,CENTER FRONT,RIGHT FRONT ,LEFT FRONT,Y,WESTBOUND ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,FEMALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,Y,NON-MOTORIST,SUSPECTED SERIOUS INJURY,,,,,CYCLIST ,"WALKING, RUNNING OR CYCLING ",IN ROADWAY,UNKNOWN ,,MALE,,,,,42.361665057000003,-71.113428424000006,8/9/2023 18:22:00
08/10/2023 05:01:00 PM,Thursday,PASSENGER CAR ,PASSENGER CAR ,625,MOUNT AUBURN ST ,,,"625 MOUNT AUBURN ST
Cambridge, MA
(42.375469395, -71.146865353)",,,"SIDESWIPE, SAME DIRECTION ",OUTSIDE ROADWAY ,COLLISION WITH PARKED MOTOR VEHICLE ,DAYLIGHT,CLEAR ,,NO CONTROLS ,,DRY ,NOT AT INTERSECTION ,UNKNOWN ,NO,NO,25,NON INTERSECTION,,,,,,,WESTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2017,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,A4,AUDI,0.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT SIDE ,,,N,UNKNOWN ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,PAN ,MA,PASSENGER CAR ,N,,Y,TURNING LEFT,2011,COLLISION WITH PARKED MOTOR VEHICLE ,ACCORD,HONDA ,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,UNKNOWN ,,,N,UNKNOWN ,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,UNINVOLVED OWNER,NO APPARENT INJURY,MASSACHUSETTS ,,,,,,,,,MALE,,,,Y,UNINVOLVED OWNER,NO APPARENT INJURY,MASSACHUSETTS ,,,,,,,,,MALE,,,,Y,42.375469395000003,-71.146865352999995,8/10/2023 17:01:00
08/23/2023 11:43:00 AM,Wednesday,PASSENGER CAR ,PASSENGER CAR ,,CONCORD AVENUE,SPINELLI PLACE,,"CONCORD AVENUE
Cambridge, MA
(42.383089519, -71.132419919)",,,ANGLE ,ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DAYLIGHT,CLEAR ,,STOP SIGNS,YES ,DRY ,T-INTERSECTION,"TWO-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,CONCORD AVENUE,EASTBOUND ,SPINELLI PLACE,SOUTHBOUND,,,,,,,,,,,NONE,,,PAN ,MA,PASSENGER CAR ,N,,,TURNING LEFT,2011,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,PRIUS ,TOYOTA,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT REAR ,LEFT SIDE ,,N,NORTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,PAN ,MA,PASSENGER CAR ,N,,,TURNING LEFT,2019,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,Q5,AUDI,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,LEFT FRONT,,,N,EASTBOUND ,,,,,,,,,,,VISIBILITY OBSTRUCTED ,,,,,,,UNKNOWN ,,NO,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",,,Y,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",,,Y,42.383089519000002,-71.132419919000000,8/23/2023 11:43:00
08/03/2023 05:37:00 PM,Thursday,PASSENGER CAR ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",,MASSACHUSETTS ,,GARDEN ST ,,,,REAR-END,ROADWAY ,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,DAYLIGHT,CLEAR ,CLEAR ,TRAFFIC CONTROL SIGNAL,YES ,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,SOUTHBOUND,,NORTHBOUND,,,,,,NONE,,,MVN ,MA,PASSENGER CAR ,N,,,TRAVELING STRAIGHT AHEAD,2011,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,PRIUS ,TOYOTA,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,REAR CENTER ,RIGHT REAR,LEFT REAR ,Y,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,YES VEHICLE OR TRAILER DISABLED ,CON ,MA,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,TRAVELING STRAIGHT AHEAD,2018,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,F5K ,FORD,1.000000000000000,,COLLISION WITH MOTOR VEHICLE IN TRAFFIC ,,,,RIGHT FRONT ,,,N,SOUTHBOUND,,,,,,,,,,,UNKNOWN ,,,,,,,UNKNOWN ,,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,OPERATOR/DRIVER ,NO APPARENT INJURY,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,NONE,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,,,8/3/2023 17:37:00
08/13/2023 06:00:00 PM,Sunday,PASSENGER CAR ,,,MASSACHUSETTS AVENUE,GARDEN STREET ,,"MASSACHUSETTS AVENUE
Cambridge, MA
(42.393562695, -71.125923831)",1.000000000000000,,ANGLE ,ROADWAY ,COLLISION WITH PEDALCYCLE ,DAYLIGHT,CLEAR ,,NO CONTROLS ,NO,DRY ,T-INTERSECTION,"ONE-WAY, NOT DIVIDED",NO,NO,25,INTERSECTION,MASSACHUSETTS AVENUE,SOUTHBOUND,GARDEN STREET ,EASTBOUND ,,,,,,,,,,,NONE,,,PAN ,RI,PASSENGER CAR ,N,,,TURNING RIGHT ,2023,COLLISION WITH PEDALCYCLE ,HIGHLANDER,TOYOTA,2.000000000000000,,COLLISION WITH PEDALCYCLE ,,,,UNKNOWN ,,,N,SOUTHBOUND,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,UNKNOWN ,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NON-MOTORIST,SUSPECTED MINOR INJURY,MASSACHUSETTS ,,,,CYCLIST ,"WALKING, RUNNING OR CYCLING ",MARKED CROSSWALK AT INTERSECTION,NONE USED ,,FEMALE,,,,,WITNESS ,,,,,,,,,,,MALE,,,,,42.393562695000000,-71.125923830999994,8/13/2023 18:00:00
08/18/2023 09:46:00 PM,Friday,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",PASSENGER CAR ,,RUTLAND STREET,,LANGDON STREET,,,,"SIDESWIPE, SAME DIRECTION ",ROADSIDE,COLLISION WITH PARKED MOTOR VEHICLE ,DARK - LIGHTED ROADWAY,CLEAR ,,NO CONTROLS ,NO,DRY ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,EASTBOUND ,,EASTBOUND ,,,,,,OBSTRUCTION IN ROADWAY,,,APPORTIONED ,AZ,"LIGHT TRUCK(VAN, MINI VAN, PICK-UP, SPORT UTILITY)",N,,,TURNING LEFT,2013,COLLISION WITH PARKED MOTOR VEHICLE ,ECONOLINE ,FORD,1.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,LEFT SIDE ,,,N,EASTBOUND ,,,,,,,,,,,OVER CORRECTING / OVER STEERING ,,,,,,,NOT DISTRACTED,,NO,PASSENGER ,NY,PASSENGER CAR ,N,,,PARKED,2018,COLLISION WITH PARKED MOTOR VEHICLE ,OUTBACK ,SUBARU,0.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT FRONT ,CENTER FRONT,,N,EASTBOUND ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,NO,OPERATOR/DRIVER ,NO APPARENT INJURY,ARIZONA ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,MALE,"FRONT SEAT - LEFT SIDE, OR MOTORCYLE DRIVER ",UNKNOWN ,NOT TRAPPED ,,UNINVOLVED OWNER,NO APPARENT INJURY,NEW YORK,,,,,,,,,FEMALE,,,,Y,,,8/18/2023 21:46:00
08/21/2023 07:50:00 PM,Monday,PASSENGER CAR ,,23,BERKSHIRE ,,,"23 BERKSHIRE
Cambridge, MA
(42.368991735, -71.091781999)",,,"SIDESWIPE, SAME DIRECTION ",ROADSIDE,COLLISION WITH PARKED MOTOR VEHICLE ,UNKNOWN ,UNKNOWN ,,NO CONTROLS ,NO,UNKNOWN ,NOT AT INTERSECTION ,"ONE-WAY, NOT DIVIDED",NO,NO,25,NON INTERSECTION,,,,,,,WESTBOUND ,,,,,,,,UNKNOWN ,,,PAN ,MA,PASSENGER CAR ,N,,Y,PARKED,2016,COLLISION WITH PARKED MOTOR VEHICLE ,CX5 ,MAZDA ,0.000000000000000,,COLLISION WITH PARKED MOTOR VEHICLE ,,,,RIGHT FRONT ,RIGHT SIDE,,N,EASTBOUND ,,,,,,,,,,,NO IMPROPER DRIVING ,,,,,,,NOT DISTRACTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNINVOLVED OWNER,,MASSACHUSETTS ,"D, CLASS D VEHICLES ",,CORRECTIVE LENSES ,,,,,,FEMALE,,,,Y,,,,,,,,,,,,,,,,,42.368991735000002,-71.091781999000005,8/21/2023 19:50:00
